"scheme","k","N","degree","worst","best"
"NNB",8,1e+11,2,0.491428741193006,1
"NNB",8,125892541179.417,2,0.573107194873716,1
"NNB",8,158489319246.111,2,0.657548567349777,1
"NNB",8,199526231496.888,2,0.740525407485701,1
"NNB",8,251188643150.958,2,0.81702611750325,1
"NNB",8,316227766016.838,2,0.882130104563768,1
"NNB",8,398107170553.499,2,0.932241230390111,1
"NNB",8,501187233627.271,2,0.96625007788683,1
"NNB",8,630957344480.194,2,0.985965233320501,1
"NNB",8,794328234724.282,2,0.995349822400113,1
"NNB",8,1e+12,2,0.998842507648706,1
"NNB",9,10000,1,1.69774638791864e-10,0.00020591434717665
"NNB",9,12589.2541179417,1,2.1373358638499e-10,0.000259223893328109
"NNB",9,15848.9319246111,1,2.69074762471178e-10,0.000326332593920786
"NNB",9,19952.6231496888,1,3.3874503202469e-10,0.000410811037147019
"NNB",9,25118.8643150958,1,4.26454649371522e-10,0.000517152945226362
"NNB",9,31622.7766016838,1,5.36874655843178e-10,0.000651013389379784
"NNB",9,39810.7170553497,1,6.75885125644982e-10,0.000819508212619779
"NNB",9,50118.7233627273,1,8.5088891488283e-10,0.00103159023291877
"NNB",9,63095.7344480193,1,1.07120567971464e-09,0.00129852167062483
"NNB",9,79432.8234724282,1,1.34856803502004e-09,0.00163446702403613
"NNB",9,1e+05,1,1.69774660996325e-09,0.00205723648677247
"NNB",9,125892.541179417,1,2.13733641896141e-09,0.00258921715641325
"NNB",9,158489.319246111,1,2.69074706960026e-09,0.00325853792379849
"NNB",9,199526.231496888,1,3.38744987615769e-09,0.00410052422831864
"NNB",9,251188.643150958,1,4.26454671575982e-09,0.00515951091198885
"NNB",9,316227.766016838,1,5.36874622536487e-09,0.00649109513599211
"NNB",9,398107.170553497,1,6.75885103440521e-09,0.00816492635978594
"NNB",9,501187.233627272,1,8.50888937087291e-09,0.0102681457987991
"NNB",9,630957.344480193,1,1.0712057019191e-08,0.0129096017179178
"NNB",9,794328.234724282,1,1.34856807942896e-08,0.0162249760081922
"NNB",9,1e+06,1,1.69774662106548e-08,0.020382955928997
"NNB",9,1258925.41179417,1,2.13733636345026e-08,0.0255925630959187
"NNB",9,1584893.19246111,1,2.69074705849803e-08,0.0321116944569811
"NNB",9,1995262.31496888,1,3.38744983174877e-08,0.0402568134432081
"NNB",9,2511886.43150958,1,4.26454666024867e-08,0.0504135182256805
"NNB",9,3162277.66016838,1,5.3687461254448e-08,0.0630473569546908
"NNB",9,3981071.70553497,1,6.75885087897399e-08,0.0787136871341316
"NNB",9,5011872.33627272,1,8.50888906001046e-08,0.0980644996365215
"NNB",9,6309573.44480194,1,1.07120565417951e-07,0.121848850438963
"NNB",9,7943282.34724282,1,1.34856800060312e-07,0.150901790135616
"NNB",9,1e+07,1,1.69774649561028e-07,0.18611447084852
"NNB",9,12589254.1179417,1,2.13733615916922e-07,0.228375693984542
"NNB",9,15848931.9246111,1,2.69074672987202e-07,0.278473268810316
"NNB",9,19952623.1496888,1,3.38744931660528e-07,0.336943744929173
"NNB",9,25118864.3150958,1,4.26454583868363e-07,0.40386415791884
"NNB",9,31622776.6016838,1,5.36874482981453e-07,0.4785935414455
"NNB",9,39810717.0553497,1,6.75884882617162e-07,0.559499717833621
"NNB",9,50118723.3627272,1,8.50888579706499e-07,0.643750050209591
"NNB",9,63095734.4480194,1,1.07120513759273e-06,0.727295225337905
"NNB",9,79432823.4724282,1,1.34856718192466e-06,0.805204350762395
"NNB",9,1e+08,1,1.69774519842569e-06,0.87246386011456
"NNB",9,125892541.179417,1,2.13733410325823e-06,0.925172886257222
"NNB",9,158489319.246111,1,2.69074347158949e-06,0.961759438980164
"NNB",9,199526231.496888,1,3.387444152958e-06,0.983575061044608
"NNB",9,251188643.150958,1,4.26453765500767e-06,0.99433170634561
"NNB",9,316227766.016838,1,5.368731859412e-06,0.998514871392526
"NNB",9,398107170.553499,1,6.75882826917107e-06,0.999724918167124
"NNB",9,501187233.627271,1,8.50885321657113e-06,0.999967073306724
"NNB",9,630957344.480194,1,1.07119997394545e-05,0.999997725282762
"NNB",9,794328234.724282,1,1.34855899811548e-05,0.999999921333011
"NNB",9,1e+09,1,1.69773222797875e-05,0.999999998861501
"NNB",9,1258925411.79417,1,2.13731354652413e-05,0.999999999994497
"NNB",9,1584893192.46111,1,2.69071089137318e-05,0.999999999999993
"NNB",9,1995262314.96888,1,3.38739251695142e-05,1
"NNB",9,2511886431.50958,1,4.26445581768187e-05,1
"NNB",9,3162277660.16838,1,5.36860215647472e-05,1
"NNB",9,3981071705.53499,1,6.75862270493877e-05,1
"NNB",9,5011872336.27271,1,8.5085274213581e-05,1
"NNB",9,6309573444.80194,1,0.000107114833929556,1
"NNB",9,7943282347.24282,1,0.000134847716354636,1
"NNB",9,1e+10,1,0.000169760253058704,1
"NNB",9,12589254117.9417,1,0.000213710799332856,1
"NNB",9,15848931924.6111,1,0.000269038511811925,1
"NNB",9,19952623149.6888,1,0.000338687621432743,1
"NNB",9,25118864315.0958,1,0.000426363755948622,1
"NNB",9,31622776601.6838,1,0.000536730535712682,1
"NNB",9,39810717055.3499,1,0.000675656752122888,1
"NNB",9,50118723362.7271,1,0.000850527038366411,1
"NNB",9,63095734448.0194,1,0.00107063217530312,1
"NNB",9,79432823472.4282,1,0.0013476591819267,1
"NNB",9,1e+11,1,0.00169630628302342,1
"NNB",9,125892541179.417,1,0.00213505391041191,1
"NNB",9,158489319246.111,1,0.00268713027639822,1
"NNB",9,199526231496.888,1,0.00338171895491912,1
"NNB",9,251188643150.958,1,0.00425546648103103,1
"NNB",9,316227766016.838,1,0.0053543603091899,1
"NNB",9,398107170553.499,1,0.00673606144885208,1
"NNB",9,501187233627.271,1,0.00847279127511602,1
"NNB",9,630957344480.194,1,0.0106548873468749,1
"NNB",9,794328234724.282,1,0.0133951565023671,1
"NNB",9,1e+12,1,0.0168341613451607,1
"NNB",9,10000,2,1.77816616986348e-09,0.00111003924931563
"NNB",9,12589.2541179417,2,2.2385786557777e-09,0.00139725573730465
"NNB",9,15848.9319246111,2,2.8182035594071e-09,0.00175872244727837
"NNB",9,19952.6231496888,2,3.54790807843841e-09,0.00221359603575855
"NNB",9,25118.8643150958,2,4.46655157304576e-09,0.00278595324147457
"NNB",9,31622.7766016838,2,5.62305524365314e-09,0.0035060414548842
"NNB",9,39810.7170553497,2,7.07900715823939e-09,0.00441183949333257
"NNB",9,50118.7233627273,2,8.91194207319757e-09,0.00555100101504546
"NNB",9,63095.7344480193,2,1.12194702417412e-08,0.00698326721313192
"NNB",9,79432.8234724282,2,1.41244762552617e-08,0.00878345072355802
"NNB",9,1e+05,2,1.77816620317017e-08,0.0110451078867941
"NNB",9,125892.541179417,2,2.23857861136878e-08,0.013885029359605
"NNB",9,158489.319246111,2,2.81820349279371e-08,0.0174486855482996
"NNB",9,199526.231496888,2,3.54790797851834e-08,0.0219167565918479
"NNB",9,251188.643150958,2,4.46655149533015e-08,0.0275128455033599
"NNB",9,316227.766016838,2,5.62305514373307e-08,0.0345123999387623
"NNB",9,398107.170553497,2,7.07900696950148e-08,0.0432527258639748
"NNB",9,501187.233627272,2,8.91194167351728e-08,0.0541437250970348
"NNB",9,630957.344480193,2,1.12194697199364e-07,0.0676785714808309
"NNB",9,794328.234724282,2,1.41244753226744e-07,0.0844428812425234
"NNB",9,1e+06,2,1.77816605884118e-07,0.105119939157086
"NNB",9,1258925.41179417,2,2.23857838710373e-07,0.130488118851434
"NNB",9,1584893.19246111,2,2.8182031353019e-07,0.161404727413569
"NNB",9,1995262.31496888,2,3.54790741341482e-07,0.19876818444681
"NNB",9,2511886.43150958,2,4.46655059715972e-07,0.243448085261304
"NNB",9,3162277.66016838,2,5.62305372375782e-07,0.29617124784291
"NNB",9,3981071.70553497,2,7.07900471019762e-07,0.357353220470274
"NNB",9,5011872.33627272,2,8.91193810304003e-07,0.426872175367048
"NNB",9,6309573.44480194,2,1.12194640511376e-06,0.503800112122817
"NNB",9,7943282.34724282,2,1.41244663487416e-06,0.58613906209166
"NNB",9,1e+07,2,1.77816463631242e-06,0.670657092572354
"NNB",9,12589254.1179417,2,2.23857613168565e-06,0.752966866927084
"NNB",9,15848931.9246111,2,2.81819956171603e-06,0.828001722250151
"NNB",9,19952623.1496888,2,3.54790174927899e-06,0.89096099982988
"NNB",9,25118864.3150958,2,4.46654161911919e-06,0.938569033591141
"NNB",9,31622776.6016838,2,5.62303949558363e-06,0.970168846793292
"NNB",9,39810717.0553497,2,7.07898215923652e-06,0.987985011617819
"NNB",9,50118723.3627272,2,8.91190236240735e-06,0.996176025969767
"NNB",9,63095734.4480194,2,1.12194074070038e-05,0.999095170777847
"NNB",9,79432823.4724282,2,1.41243765742205e-05,0.999852584083677
"NNB",9,1e+08,2,1.77815040799389e-05,0.999984986458416
"NNB",9,125892541.179417,2,2.23855358134628e-05,0.999999153645973
"NNB",9,158489319.246111,2,2.81816382184941e-05,0.999999977340987
"NNB",9,199526231.496888,2,3.54784510557815e-05,0.999999999762415
"NNB",9,251188643.150958,2,4.46645184521977e-05,0.999999999999235
"NNB",9,316227766.016838,2,5.62289721417475e-05,0.999999999999999
"NNB",9,398107170.553499,2,7.07875665955093e-05,1
"NNB",9,501187233.627271,2,8.91154497192348e-05,1
"NNB",9,630957344.480194,2,0.000112188409859604,1
"NNB",9,794328234.724282,2,0.000141234788669897,1
"NNB",9,1e+09,2,0.000177800813289553,1
"NNB",9,1258925411.79417,2,0.000223832809430724,1
"NNB",9,1584893192.46111,2,0.000281780645657648,1
"NNB",9,1995262314.96888,2,0.000354727873494221,1
"NNB",9,2511886431.50958,2,0.000446555423849415,1
"NNB",9,3162277660.16838,2,0.0005621474663704,1
"NNB",9,3981071705.53499,2,0.000707650218933265,1
"NNB",9,5011872336.27271,2,0.000890797211752559,1
"NNB",9,6309573444.80194,2,0.00112131788723724,1
"NNB",9,7943282347.24282,2,0.00141145059773629,1
"NNB",9,1e+10,2,0.00177658621637211,1
"NNB",9,12589254117.9417,2,0.00223607488879785,1
"NNB",9,15848931924.6111,2,0.00281423612511789,1
"NNB",9,19952623149.6888,2,0.00354162165405625,1
"NNB",9,25118864315.0958,2,0.0044565913873601,1
"NNB",9,31622776601.6838,2,0.00560727552021112,1
"NNB",9,39810717055.3499,2,0.00705401006356021,1
"NNB",9,50118723362.7271,2,0.00887234842398821,1
"NNB",9,63095734448.0194,2,0.0111567668068286,1
"NNB",9,79432823472.4282,2,0.0140251938955792,1
"NNB",9,1e+11,2,0.0176245013237314,1
"NNB",9,125892541179.417,2,0.0221370839143276,1
"NNB",9,158489319246.111,2,0.027788626124382,1
"NNB",9,199526231496.888,2,0.0348570756070838,1
"NNB",9,251188643150.958,2,0.0436826987650401,1
"NNB",9,316227766016.838,2,0.0546788359130047,1
"NNB",9,398107170553.499,2,0.0683425475572542,1
"NNB",9,501187233627.271,2,0.0852636714348191,1
"NNB",9,630957344480.194,2,0.106129799055723,1
"NNB",9,794328234724.282,2,0.131723236548709,1
"NNB",9,1e+12,2,0.162904085382816,1
"NNB",10,10000,1,3.99247301885453e-12,2.41356820059879e-05
"NNB",10,12589.2541179417,1,5.02620167708301e-12,3.03849284646329e-05
"NNB",10,15848.9319246111,1,6.32760510654862e-12,3.82522081046055e-05
"NNB",10,19952.6231496888,1,7.96596122398796e-12,4.81564383547628e-05
"NNB",10,25118.8643150958,1,1.0028644581439e-11,6.0624986015223e-05
"NNB",10,31622.7766016838,1,1.26252341914324e-11,7.63217364461166e-05
"NNB",10,39810.7170553497,1,1.58942858874411e-11,9.60824240839875e-05
"NNB",10,50118.7233627273,1,2.00096605951217e-11,0.00012095910063048
"NNB",10,63095.7344480193,1,2.51907383841399e-11,0.000152276100865989
"NNB",10,79432.8234724282,1,3.17132986538127e-11,0.000191700473574641
"NNB",10,1e+05,1,3.99246191662428e-11,0.000241330607845813
"NNB",10,125892.541179417,1,5.02621277931325e-11,0.000303807742037754
"NNB",10,158489.319246111,1,6.32762731100911e-11,0.00038245624234845
"NNB",10,199526.231496888,1,7.96600563290895e-11,0.0004814600400328
"NNB",10,251188.643150958,1,1.00286112747483e-10,0.000606084494386261
"NNB",10,316227.766016838,1,1.26252674981231e-10,0.000762955292467393
"NNB",10,398107.170553497,1,1.58942747852109e-10,0.000960408914814082
"NNB",10,501187.233627272,1,2.00097050040426e-10,0.0012089328189504
"NNB",10,630957.344480193,1,2.51907272819096e-10,0.00152171797177392
"NNB",10,794328.234724282,1,3.17132431426614e-10,0.00191535187262037
"NNB",10,1e+06,1,3.99246080640125e-10,0.00241068694356827
"NNB",10,1258925.41179417,1,5.02621055886721e-10,0.00303392732204744
"NNB",10,1584893.19246111,1,6.32762509056306e-10,0.00381798685716728
"NNB",10,1995262.31496888,1,7.96600785335499e-10,0.00480418261190452
"NNB",10,2511886.43150958,1,1.00286090543023e-09,0.00604434140347532
"NNB",10,3162277.66016838,1,1.26252708287922e-09,0.00760341161258349
"NNB",10,3981071.70553497,1,1.58942747852109e-09,0.0095626879359616
"NNB",10,5011872.33627272,1,2.00097061142657e-09,0.0120237714316835
"NNB",10,6309573.44480194,1,2.51907272819096e-09,0.0151133982898826
"NNB",10,7943282.34724282,1,3.17132475835535e-09,0.0189892733235352
"NNB",10,1e+07,1,3.99246125049046e-09,0.0238470299839075
"NNB",10,12589254.1179417,1,5.02621100295642e-09,0.0299283944900276
"NNB",10,15848931.9246111,1,6.32762475749615e-09,0.037530536674941
"NNB",10,19952623.1496888,1,7.96600752028809e-09,0.0470164129824927
"NNB",10,25118864.3150958,1,1.00286092763469e-08,0.0588256018495339
"NNB",10,31622776.6016838,1,1.26252711618591e-08,0.0734846346495616
"NNB",10,39810717.0553497,1,1.58942745631663e-08,0.0916150534667932
"NNB",10,50118723.3627272,1,2.00097061142657e-08,0.113936284027389
"NNB",10,63095734.4480194,1,2.51907275039542e-08,0.141258811247576
"NNB",10,79432823.4724282,1,3.17132469174197e-08,0.174461064239843
"NNB",10,1e+08,1,3.992461228286e-08,0.214441015750245
"NNB",10,125892541.179417,1,5.02621085862742e-08,0.262031324909293
"NNB",10,158489319.246111,1,6.32762453545155e-08,0.31786616227286
"NNB",10,199526231.496888,1,7.96600726493679e-08,0.382191029871248
"NNB",10,251188643.150958,1,1.00286088766666e-07,0.45461768663666
"NNB",10,316227766.016838,1,1.2625270384703e-07,0.533849385959253
"NNB",10,398107170.553499,1,1.58942734640455e-07,0.617440240127372
"NNB",10,501187233.627271,1,2.00097043490111e-07,0.701702559481497
"NNB",10,630957344.480194,1,2.51907246395788e-07,0.781916434243195
"NNB",10,794328234.724282,1,3.17132423544031e-07,0.852980273097414
"NNB",10,1e+09,1,3.99246050553081e-07,0.910507220025282
"NNB",10,1258925411.79417,1,5.02620972619994e-07,0.952095173114525
"NNB",10,1584893192.46111,1,6.32762273800047e-07,0.978187977576884
"NNB",10,1995262314.96888,1,7.96600440833295e-07,0.991898935379635
"NNB",10,2511886431.50958,1,1.00286043458464e-06,0.997671852468303
"NNB",10,3162277660.16838,1,1.26252632159929e-06,0.999515534777697
"NNB",10,3981071705.53499,1,1.58942620953617e-06,0.999932858218293
"NNB",10,5011872336.27271,1,2.00096863367527e-06,0.999994421784732
"NNB",10,6309573444.80194,1,2.51906960857529e-06,0.999999756651096
"NNB",10,7943282347.24282,1,3.17131971006024e-06,0.99999999528202
"NNB",10,1e+10,1,3.99245333271292e-06,0.999999999967048
"NNB",10,12589254117.9417,1,5.02619835807128e-06,0.999999999999936
"NNB",10,15848931924.6111,1,6.327604720191e-06,1
"NNB",10,19952623149.6888,1,7.96597585239756e-06,1
"NNB",10,25118864315.0958,1,1.00285590879379e-05,1
"NNB",10,31622776601.6838,1,1.26251914878139e-05,1
"NNB",10,39810717055.3499,1,1.5894148413742e-05,1
"NNB",10,50118723362.7271,1,2.00095061630989e-05,1
"NNB",10,63095734448.0194,1,2.51904105302847e-05,1
"NNB",10,79432823472.4282,1,3.17127445269572e-05,1
"NNB",10,1e+11,1,3.99238160488924e-05,1
"NNB",10,125892541179.417,1,5.02608467753962e-05,1
"NNB",10,158489319246.111,1,6.32742454964585e-05,1
"NNB",10,199526231496.888,1,7.96569030301342e-05,1
"NNB",10,251188643150.958,1,0.000100281065260166,1
"NNB",10,316227766016.838,1,0.000126244742323589,1
"NNB",10,398107170553.499,1,0.000158930116541556,1
"NNB",10,501187233627.271,1,0.00020007704547742,1
"NNB",10,630957344480.194,1,0.000251875552166214,1
"NNB",10,794328234724.282,1,0.000317082192679452,1
"NNB",10,1e+12,1,0.000399166442125565,1
"NNB",10,10000,2,4.58182380924654e-11,0.000144434085385003
"NNB",10,12589.2541179417,2,5.76817482667025e-11,0.000181828340258705
"NNB",10,15848.9319246111,2,7.26170235054724e-11,0.000228902929394703
"NNB",10,19952.6231496888,2,9.14194275836167e-11,0.000288163174372524
"NNB",10,25118.8643150958,2,1.15090270647045e-10,0.000362762408138595
"NNB",10,31622.7766016838,2,1.44889988895613e-10,0.000456669364006901
"NNB",10,39810.7170553497,2,1.82405757165327e-10,0.000574878673514689
"NNB",10,50118.7233627273,2,2.29635199744394e-10,0.000723675499324283
"NNB",10,63095.7344480193,2,2.89093637917404e-10,0.000910968105050203
"NNB",10,79432.8234724282,2,3.63947316728286e-10,0.0011467056120511
"NNB",10,1e+05,2,4.58182491946957e-10,0.00144340246110064
"NNB",10,125892.541179417,2,5.76817593689327e-10,0.0018167963542014
"NNB",10,158489.319246111,2,7.26170235054724e-10,0.00228667288781903
"NNB",10,199526.231496888,2,9.14194164813864e-10,0.00287789790301929
"NNB",10,251188.643150958,2,1.15090226238124e-09,0.00362170796093064
"NNB",10,316227.766016838,2,1.44890022202304e-09,0.00455732044851775
"NNB",10,398107.170553497,2,1.82405723858636e-09,0.00573393766389652
"NNB",10,501187.233627272,2,2.29635199744394e-09,0.00721323363462634
"NNB",10,630957.344480193,2,2.89093593508483e-09,0.00907242779349515
"NNB",10,794328.234724282,2,3.63947272319365e-09,0.0114080646797089
"NNB",10,1e+06,2,4.58182458640266e-09,0.0143406310851554
"NNB",10,1258925.41179417,2,5.76817549280406e-09,0.0180201471690354
"NNB",10,1584893.19246111,2,7.26170268361415e-09,0.0226328586785928
"NNB",10,1995262.31496888,2,9.14194198120555e-09,0.0284091216116541
"NNB",10,2511886.43150958,2,1.15090230679016e-08,0.0356324896631082
"NNB",10,3162277.66016838,2,1.44890015540966e-08,0.0446498599696513
"NNB",10,3981071.70553497,2,1.82405722748413e-08,0.0558822618162955
"NNB",10,5011872.33627272,2,2.2963519863417e-08,0.0698354266357732
"NNB",10,6309573.44480194,2,2.89093586847144e-08,0.0871085770704497
"NNB",10,7943282.34724282,2,3.63947261217135e-08,0.108398823735766
"NNB",10,1e+07,2,4.58182453089151e-08,0.134497068222901
"NNB",10,12589254.1179417,2,5.76817530406615e-08,0.166269335508153
"NNB",10,15848931.9246111,2,7.26170241716062e-08,0.204615100891792
"NNB",10,19952623.1496888,2,9.14194161483195e-08,0.250391869269576
"NNB",10,25118864.3150958,2,1.15090224794834e-07,0.304294070026539
"NNB",10,31622776.6016838,2,1.44890006437137e-07,0.366676335516623
"NNB",10,39810717.0553497,2,1.8240570764938e-07,0.437319878193081
"NNB",10,50118723.3627272,2,2.29635175097442e-07,0.51516055245469
"NNB",10,63095734.4480194,2,2.89093548877517e-07,0.59803219822567
"NNB",10,79432823.4724282,2,3.63947201376114e-07,0.682527342344483
"NNB",10,1e+08,2,4.58182358831216e-07,0.76412308813717
"NNB",10,125892541.179417,2,5.76817380526506e-07,0.837722708383712
"NNB",10,158489319.246111,2,7.26170004128335e-07,0.898661746858967
"NNB",10,199526231.496888,2,9.14193785450657e-07,0.943980028258103
"NNB",10,251188643.150958,2,1.15090165164755e-06,0.973438227565671
"NNB",10,316227766.016838,2,1.44889911979362e-06,0.989618570481427
"NNB",10,398107170.553499,2,1.82405557891396e-06,0.99681861867051
"NNB",10,501187233.627271,2,2.29634937853884e-06,0.999282239628021
"NNB",10,630957344.480194,2,2.89093172756161e-06,0.99988986821751
"NNB",10,794328234.724282,2,3.63946605341781e-06,0.999989599283082
"NNB",10,1e+09,2,4.5818141412024e-06,0.999999466843961
"NNB",10,1258925411.79417,2,5.76815883290838e-06,0.999999987335807
"NNB",10,1584893192.46111,2,7.2616763112654e-06,0.999999999885782
"NNB",10,1995262314.96888,2,9.14190024603467e-06,0.999999999999696
"NNB",10,2511886431.50958,2,1.15089569104887e-05,1
"NNB",10,3162277660.16838,2,1.44888967295032e-05,1
"NNB",10,3981071705.53499,2,1.8240406066683e-05,1
"NNB",10,5011872336.27271,2,2.29632564917592e-05,1
"NNB",10,6309573444.80194,2,2.89089411913412e-05,1
"NNB",10,7943282347.24282,2,3.63940644828586e-05,1
"NNB",10,1e+10,2,4.58171967372412e-05,1
"NNB",10,12589254117.9417,2,5.76800911274988e-05,1
"NNB",10,15848931924.6111,2,7.2614390220993e-05,1
"NNB",10,19952623149.6888,2,9.14152417061942e-05,1
"NNB",10,25118864315.0958,2,0.000115083608763444,1
"NNB",10,31622776601.6838,2,0.000144879520894592,1
"NNB",10,39810717055.3499,2,0.00018238908933621,1
"NNB",10,50118723362.7271,2,0.000229608837368778,1
"NNB",10,63095734448.0194,2,0.000289051807102481,1
"NNB",10,79432823472.4282,2,0.000363881046855474,1
"NNB",10,1e+11,2,0.000458077514214672,1
"NNB",10,125892541179.417,2,0.000576651219619584,1
"NNB",10,158489319246.111,2,0.000725906669915455,1
"NNB",10,199526231496.888,2,0.000913776455130799,1
"NNB",10,251188643150.958,2,0.00115024027983579,1
"NNB",10,316227766016.838,2,0.00144785102037692,1
"NNB",10,398107170553.499,2,0.00182239466111178,1
"NNB",10,501187233627.271,2,0.00229371741588924,1
"NNB",10,630957344480.194,2,0.00288676117500197,1
"NNB",10,794328234724.282,2,0.00363285782289591,1
"NNB",10,1e+12,2,0.00457134409198312,1
"NNBC",6,10000,1,1.56554252932484e-05,0.142982950942092
"NNBC",6,12589.2541179417,1,1.97089727878019e-05,0.176547162502481
"NNBC",6,15848.9319246111,1,2.48120633725701e-05,0.2169392537518
"NNBC",6,19952.6231496888,1,3.12364367590634e-05,0.264984668350473
"NNBC",6,25118.8643150958,1,3.93241849828696e-05,0.32130111153674
