"scheme","k","n","cov","eff","div"
"NNB",7,7.1e+12,0.999999999511144,0.000125897427966623,0.235939642263271
"NNB",7,7.2e+12,0.999999999587712,0.000124148852587704,0.235939642263271
"NNB",7,7.3e+12,0.999999999652286,0.000122448183382081,0.235939642263271
"NNB",7,7.4e+12,0.999999999706747,0.00012079347820782,0.235939642263271
"NNB",7,7.5e+12,0.999999999752677,0.000119182898503857,0.235939642263271
"NNB",7,7.6e+12,0.999999999791414,0.000117614702475467,0.235939642263271
"NNB",7,7.7e+12,0.999999999824083,0.000116087238810747,0.235939642263271
"NNB",7,7.8e+12,0.999999999851636,0.000114598940880434,0.235939642263271
"NNB",7,7.9e+12,0.999999999874873,0.000113148321378247,0.235939642263271
"NNB",7,8e+12,0.999999999894471,0.000111733967363209,0.235939642263271
"NNB",7,8.1e+12,0.999999999910999,0.000110354535669191,0.235939642263271
"NNB",7,8.2e+12,0.999999999924938,0.000109008748650354,0.235939642263271
"NNB",7,8.3e+12,0.999999999936695,0.000107695390234146,0.235939642263271
"NNB",7,8.4e+12,0.999999999946609,0.000106413302256223,0.235939642263271
"NNB",7,8.5e+12,0.999999999954971,0.000105161381054088,0.235939642263271
"NNB",7,8.6e+12,0.999999999962024,0.000103938574298378,0.235939642263271
"NNB",7,8.7e+12,0.999999999967972,0.000102743878042686,0.235939642263271
"NNB",7,8.8e+12,0.999999999972988,0.000101576333974529,0.235939642263271
"NNB",7,8.9e+12,0.999999999977219,0.000100435026851645,0.235939642263271
"NNB",7,9e+12,0.999999999980787,9.93190821092029e-05,0.235939642263271
"NNB",7,9.1e+12,0.999999999983796,9.82276636247819e-05,0.235939642263271
"NNB",7,9.2e+12,0.999999999986334,9.71599716291069e-05,0.235939642263271
"NNB",7,9.3e+12,0.999999999988474,9.61152407515804e-05,0.235939642263271
"NNB",7,9.4e+12,0.999999999990279,9.5092738190565e-05,0.235939642263271
"NNB",7,9.5e+12,0.999999999991802,9.40917619992286e-05,0.235939642263271
"NNB",7,9.6e+12,0.999999999993086,9.31116394785229e-05,0.235939642263271
"NNB",7,9.7e+12,0.999999999994169,9.21517256695657e-05,0.235939642263271
"NNB",7,9.8e+12,0.999999999995082,9.12114019383269e-05,0.235939642263271
"NNB",7,9.9e+12,0.999999999995852,9.02900746460901e-05,0.235939642263271
"NNB",7,1e+13,0.999999999996502,8.93871738996873e-05,0.235939642263271
"NNB",7,1.1e+13,0.999999999999363,8.12610671817664e-05,0.235939642263271
"NNB",7,1.2e+13,0.999999999999884,7.44893115833247e-05,0.235939642263271
"NNB",7,1.3e+13,0.999999999999979,6.87593645384601e-05,0.235939642263271
"NNB",7,1.4e+13,0.999999999999996,6.38479813571426e-05,0.235939642263271
"NNB",7,1.5e+13,0.999999999999999,5.95914492666666e-05,0.235939642263271
"NNB",7,1.6e+13,1,5.58669836875e-05,0.235939642263271
"NNB",7,1.7e+13,1,5.25806905294118e-05,0.235939642263271
"NNB",7,1.8e+13,1,4.96595410555556e-05,0.235939642263271
"NNB",7,1.9e+13,1,4.7045881e-05,0.235939642263271
"NNB",7,2e+13,1,4.469358695e-05,0.235939642263271
"NNB",7,2.1e+13,1,4.25653209047619e-05,0.235939642263271
"NNB",7,2.2e+13,1,4.06305335909091e-05,0.235939642263271
"NNB",7,2.3e+13,1,3.88639886521739e-05,0.235939642263271
"NNB",7,2.4e+13,1,3.72446557916667e-05,0.235939642263271
"NNB",7,2.5e+13,1,3.575486956e-05,0.235939642263271
"NNB",7,2.6e+13,1,3.43796822692308e-05,0.235939642263271
"NNB",7,2.7e+13,1,3.31063607037037e-05,0.235939642263271
"NNB",7,2.8e+13,1,3.19239906785714e-05,0.235939642263271
"NNB",7,2.9e+13,1,3.08231634137931e-05,0.235939642263271
"NNB",7,3e+13,1,2.97957246333333e-05,0.235939642263271
"NNB",7,3.1e+13,1,2.88345722258065e-05,0.235939642263271
"NNB",7,3.2e+13,1,2.793349184375e-05,0.235939642263271
"NNB",7,3.3e+13,1,2.70870223939394e-05,0.235939642263271
"NNB",7,3.4e+13,1,2.62903452647059e-05,0.235939642263271
"NNB",7,3.5e+13,1,2.55391925428571e-05,0.235939642263271
"NNB",7,3.6e+13,1,2.48297705277778e-05,0.235939642263271
"NNB",7,3.7e+13,1,2.41586956486486e-05,0.235939642263271
"NNB",7,3.8e+13,1,2.35229405e-05,0.235939642263271
"NNB",7,3.9e+13,1,2.29197881794872e-05,0.235939642263271
"NNB",7,4e+13,1,2.2346793475e-05,0.235939642263271
"NNB",7,4.1e+13,1,2.18017497317073e-05,0.235939642263271
"NNB",7,4.2e+13,1,2.1282660452381e-05,0.235939642263271
"NNB",7,4.3e+13,1,2.07877148604651e-05,0.235939642263271
"NNB",7,4.4e+13,1,2.03152667954545e-05,0.235939642263271
"NNB",7,4.5e+13,1,1.98638164222222e-05,0.235939642263271
"NNB",7,4.6e+13,1,1.9431994326087e-05,0.235939642263271
"NNB",7,4.7e+13,1,1.90185476382979e-05,0.235939642263271
"NNB",7,4.8e+13,1,1.86223278958333e-05,0.235939642263271
"NNB",7,4.9e+13,1,1.82422803877551e-05,0.235939642263271
"NNB",7,5e+13,1,1.787743478e-05,0.235939642263271
"NNB",7,5.1e+13,1,1.75268968431373e-05,0.235939642263271
"NNB",7,5.2e+13,1,1.71898411346154e-05,0.235939642263271
"NNB",7,5.3e+13,1,1.6865504509434e-05,0.235939642263271
"NNB",7,5.4e+13,1,1.65531803518519e-05,0.235939642263271
"NNB",7,5.5e+13,1,1.62522134363636e-05,0.235939642263271
"NNB",7,5.6e+13,1,1.59619953392857e-05,0.235939642263271
"NNB",7,5.7e+13,1,1.56819603333333e-05,0.235939642263271
"NNB",7,5.8e+13,1,1.54115817068965e-05,0.235939642263271
"NNB",7,5.9e+13,1,1.51503684576271e-05,0.235939642263271
"NNB",7,6e+13,1,1.48978623166667e-05,0.235939642263271
"NNB",7,6.1e+13,1,1.46536350655738e-05,0.235939642263271
"NNB",7,6.2e+13,1,1.44172861129032e-05,0.235939642263271
"NNB",7,6.3e+13,1,1.41884403015873e-05,0.235939642263271
"NNB",7,6.4e+13,1,1.3966745921875e-05,0.235939642263271
"NNB",7,6.5e+13,1,1.37518729076923e-05,0.235939642263271
"NNB",7,6.6e+13,1,1.35435111969697e-05,0.235939642263271
"NNB",7,6.7e+13,1,1.3341369238806e-05,0.235939642263271
"NNB",7,6.8e+13,1,1.31451726323529e-05,0.235939642263271
"NNB",7,6.9e+13,1,1.2954662884058e-05,0.235939642263271
"NNB",7,7e+13,1,1.27695962714286e-05,0.235939642263271
"NNB",7,7.1e+13,1,1.25897428028169e-05,0.235939642263271
"NNB",7,7.2e+13,1,1.24148852638889e-05,0.235939642263271
"NNB",7,7.3e+13,1,1.22448183424658e-05,0.235939642263271
"NNB",7,7.4e+13,1,1.20793478243243e-05,0.235939642263271
"NNB",7,7.5e+13,1,1.19182898533333e-05,0.235939642263271
"NNB",7,7.6e+13,1,1.176147025e-05,0.235939642263271
"NNB",7,7.7e+13,1,1.16087238831169e-05,0.235939642263271
"NNB",7,7.8e+13,1,1.14598940897436e-05,0.235939642263271
"NNB",7,7.9e+13,1,1.13148321392405e-05,0.235939642263271
"NNB",7,8e+13,1,1.11733967375e-05,0.235939642263271
"NNB",7,8.1e+13,1,1.10354535679012e-05,0.235939642263271
"NNB",7,8.2e+13,1,1.09008748658537e-05,0.235939642263271
"NNB",7,8.3e+13,1,1.07695390240964e-05,0.235939642263271
"NNB",7,8.4e+13,1,1.06413302261905e-05,0.235939642263271
"NNB",7,8.5e+13,1,1.05161381058824e-05,0.235939642263271
"NNB",7,8.6e+13,1,1.03938574302326e-05,0.235939642263271
"NNB",7,8.7e+13,1,1.02743878045977e-05,0.235939642263271
"NNB",7,8.8e+13,1,1.01576333977273e-05,0.235939642263271
"NNB",7,8.9e+13,1,1.00435026853933e-05,0.235939642263271
"NNB",7,9e+13,1,9.93190821111111e-06,0.235939642263271
"NNB",7,9.1e+13,1,9.82276636263736e-06,0.235939642263271
"NNB",7,9.2e+13,1,9.71599716304348e-06,0.235939642263271
"NNB",7,9.3e+13,1,9.61152407526882e-06,0.235939642263271
"NNB",7,9.4e+13,1,9.50927381914894e-06,0.235939642263271
"NNB",7,9.5e+13,1,9.4091762e-06,0.235939642263271
"NNB",7,9.6e+13,1,9.31116394791667e-06,0.235939642263271
"NNB",7,9.7e+13,1,9.21517256701031e-06,0.235939642263271
"NNB",7,9.8e+13,1,9.12114019387755e-06,0.235939642263271
"NNB",7,9.9e+13,1,9.02900746464646e-06,0.235939642263271
"NNB",7,1e+14,1,8.93871739e-06,0.235939642263271
"NNB",7,1.1e+14,1,8.12610671818182e-06,0.235939642263271
"NNB",7,1.2e+14,1,7.44893115833333e-06,0.235939642263271
"NNB",7,1.3e+14,1,6.87593645384615e-06,0.235939642263271
"NNB",7,1.4e+14,1,6.38479813571429e-06,0.235939642263271
"NNB",7,1.5e+14,1,5.95914492666667e-06,0.235939642263271
"NNB",7,1.6e+14,1,5.58669836875e-06,0.235939642263271
"NNB",7,1.7e+14,1,5.25806905294118e-06,0.235939642263271
"NNB",7,1.8e+14,1,4.96595410555556e-06,0.235939642263271
"NNB",7,1.9e+14,1,4.7045881e-06,0.235939642263271
"NNB",7,2e+14,1,4.469358695e-06,0.235939642263271
"NNB",7,2.1e+14,1,4.25653209047619e-06,0.235939642263271
"NNB",7,2.2e+14,1,4.06305335909091e-06,0.235939642263271
"NNB",7,2.3e+14,1,3.88639886521739e-06,0.235939642263271
"NNB",7,2.4e+14,1,3.72446557916667e-06,0.235939642263271
"NNB",7,2.5e+14,1,3.575486956e-06,0.235939642263271
"NNB",7,2.6e+14,1,3.43796822692308e-06,0.235939642263271
"NNB",7,2.7e+14,1,3.31063607037037e-06,0.235939642263271
"NNB",7,2.8e+14,1,3.19239906785714e-06,0.235939642263271
"NNB",7,2.9e+14,1,3.08231634137931e-06,0.235939642263271
"NNB",7,3e+14,1,2.97957246333333e-06,0.235939642263271
"NNB",7,3.1e+14,1,2.88345722258065e-06,0.235939642263271
"NNB",7,3.2e+14,1,2.793349184375e-06,0.235939642263271
"NNB",7,3.3e+14,1,2.70870223939394e-06,0.235939642263271
"NNB",7,3.4e+14,1,2.62903452647059e-06,0.235939642263271
"NNB",7,3.5e+14,1,2.55391925428571e-06,0.235939642263271
"NNB",7,3.6e+14,1,2.48297705277778e-06,0.235939642263271
"NNB",7,3.7e+14,1,2.41586956486486e-06,0.235939642263271
"NNB",7,3.8e+14,1,2.35229405e-06,0.235939642263271
"NNB",7,3.9e+14,1,2.29197881794872e-06,0.235939642263271
"NNB",7,4e+14,1,2.2346793475e-06,0.235939642263271
"NNB",7,4.1e+14,1,2.18017497317073e-06,0.235939642263271
"NNB",7,4.2e+14,1,2.1282660452381e-06,0.235939642263271
"NNB",7,4.3e+14,1,2.07877148604651e-06,0.235939642263271
"NNB",7,4.4e+14,1,2.03152667954545e-06,0.235939642263271
"NNB",7,4.5e+14,1,1.98638164222222e-06,0.235939642263271
"NNB",7,4.6e+14,1,1.9431994326087e-06,0.235939642263271
"NNB",7,4.7e+14,1,1.90185476382979e-06,0.235939642263271
"NNB",7,4.8e+14,1,1.86223278958333e-06,0.235939642263271
"NNB",7,4.9e+14,1,1.82422803877551e-06,0.235939642263271
"NNB",7,5e+14,1,1.787743478e-06,0.235939642263271
"NNB",7,5.1e+14,1,1.75268968431373e-06,0.235939642263271
"NNB",7,5.2e+14,1,1.71898411346154e-06,0.235939642263271
"NNB",7,5.3e+14,1,1.6865504509434e-06,0.235939642263271
"NNB",7,5.4e+14,1,1.65531803518519e-06,0.235939642263271
"NNB",7,5.5e+14,1,1.62522134363636e-06,0.235939642263271
"NNB",7,5.6e+14,1,1.59619953392857e-06,0.235939642263271
"NNB",7,5.7e+14,1,1.56819603333333e-06,0.235939642263271
"NNB",7,5.8e+14,1,1.54115817068965e-06,0.235939642263271
"NNB",7,5.9e+14,1,1.51503684576271e-06,0.235939642263271
"NNB",7,6e+14,1,1.48978623166667e-06,0.235939642263271
"NNB",7,6.1e+14,1,1.46536350655738e-06,0.235939642263271
"NNB",7,6.2e+14,1,1.44172861129032e-06,0.235939642263271
"NNB",7,6.3e+14,1,1.41884403015873e-06,0.235939642263271
"NNB",7,6.4e+14,1,1.3966745921875e-06,0.235939642263271
"NNB",7,6.5e+14,1,1.37518729076923e-06,0.235939642263271
"NNB",7,6.6e+14,1,1.35435111969697e-06,0.235939642263271
"NNB",7,6.7e+14,1,1.3341369238806e-06,0.235939642263271
"NNB",7,6.8e+14,1,1.31451726323529e-06,0.235939642263271
"NNB",7,6.9e+14,1,1.2954662884058e-06,0.235939642263271
"NNB",7,7e+14,1,1.27695962714286e-06,0.235939642263271
"NNB",7,7.1e+14,1,1.25897428028169e-06,0.235939642263271
"NNB",7,7.2e+14,1,1.24148852638889e-06,0.235939642263271
"NNB",7,7.3e+14,1,1.22448183424658e-06,0.235939642263271
"NNB",7,7.4e+14,1,1.20793478243243e-06,0.235939642263271
"NNB",7,7.5e+14,1,1.19182898533333e-06,0.235939642263271
"NNB",7,7.6e+14,1,1.176147025e-06,0.235939642263271
"NNB",7,7.7e+14,1,1.16087238831169e-06,0.235939642263271
"NNB",7,7.8e+14,1,1.14598940897436e-06,0.235939642263271
"NNB",7,7.9e+14,1,1.13148321392405e-06,0.235939642263271
"NNB",7,8e+14,1,1.11733967375e-06,0.235939642263271
"NNB",7,8.1e+14,1,1.10354535679012e-06,0.235939642263271
"NNB",7,8.2e+14,1,1.09008748658537e-06,0.235939642263271
"NNB",7,8.3e+14,1,1.07695390240964e-06,0.235939642263271
"NNB",7,8.4e+14,1,1.06413302261905e-06,0.235939642263271
"NNB",7,8.5e+14,1,1.05161381058824e-06,0.235939642263271
"NNB",7,8.6e+14,1,1.03938574302326e-06,0.235939642263271
"NNB",7,8.7e+14,1,1.02743878045977e-06,0.235939642263271
"NNB",7,8.8e+14,1,1.01576333977273e-06,0.235939642263271
"NNB",7,8.9e+14,1,1.00435026853933e-06,0.235939642263271
"NNB",7,9e+14,1,9.93190821111111e-07,0.235939642263271
"NNB",7,9.1e+14,1,9.82276636263736e-07,0.235939642263271
"NNB",7,9.2e+14,1,9.71599716304348e-07,0.235939642263271
"NNB",7,9.3e+14,1,9.61152407526882e-07,0.235939642263271
"NNB",7,9.4e+14,1,9.50927381914894e-07,0.235939642263271
"NNB",7,9.5e+14,1,9.4091762e-07,0.235939642263271
"NNB",7,9.6e+14,1,9.31116394791667e-07,0.235939642263271
"NNB",7,9.7e+14,1,9.21517256701031e-07,0.235939642263271
"NNB",7,9.8e+14,1,9.12114019387755e-07,0.235939642263271
"NNB",7,9.9e+14,1,9.02900746464647e-07,0.235939642263271
"NNB",8,1e+06,3.51319020625361e-05,0.596664873429319,0.191955715380926
"NNB",8,1100000,3.86447387059983e-05,0.596659414560268,0.191955715380926
"NNB",8,1200000,4.21575110803531e-05,0.596653955904027,0.191955715380926
"NNB",8,1300000,4.56702191893702e-05,0.596648497460736,0.191955715380926
"NNB",8,1400000,4.91828630367992e-05,0.596643039230248,0.191955715380926
"NNB",8,1500000,5.2695442626383e-05,0.596637581212383,0.191955715380926
"NNB",8,1600000,5.62079579619149e-05,0.596632123407538,0.191955715380926
"NNB",8,1700000,5.97204090471185e-05,0.59662666581532,0.191955715380926
"NNB",8,1800000,6.32327958857716e-05,0.596621208435937,0.191955715380926
"NNB",8,1900000,6.67451184816203e-05,0.59661575126927,0.191955715380926
"NNB",8,2e+06,7.02573768384199e-05,0.596610294315299,0.191955715380926
"NNB",8,2100000,7.37695709599292e-05,0.596604837574038,0.191955715380926
"NNB",8,2200000,7.72817008498872e-05,0.596599381045347,0.191955715380926
"NNB",8,2300000,8.07937665120785e-05,0.596593924729444,0.191955715380926
"NNB",8,2400000,8.4305767950222e-05,0.596588468626047,0.191955715380926
"NNB",8,2500000,8.78177051680916e-05,0.596583012735294,0.191955715380926
"NNB",8,2600000,9.1329578169436e-05,0.596577557057136,0.191955715380926
"NNB",8,2700000,9.48413869580066e-05,0.596572101591548,0.191955715380926
"NNB",8,2800000,9.83531315375493e-05,0.596566646338476,0.191955715380926
"NNB",8,2900000,0.000101864811911814,0.596561191297898,0.191955715380926
"NNB",8,3e+06,0.00010537642808456,0.59655573646984,0.191955715380926
"NNB",8,3100000,0.000108887980059534,0.596550281854274,0.191955715380926
"NNB",8,3200000,0.000112399467840489,0.596544827451188,0.191955715380926
"NNB",8,3300000,0.000115910891431156,0.596539373260466,0.191955715380926
"NNB",8,3400000,0.0001194222508353,0.596533919282188,0.191955715380926
"NNB",8,3500000,0.000122933546056671,0.596528465516329,0.191955715380926
"NNB",8,3600000,0.00012644477709901,0.596523011962842,0.191955715380926
"NNB",8,3700000,0.000129955943966056,0.596517558621667,0.191955715380926
"NNB",8,3800000,0.000133467046661573,0.596512105492872,0.191955715380926
"NNB",8,3900000,0.000136978085189295,0.596506652576373,0.191955715380926
"NNB",8,4e+06,0.000140489059552969,0.596501199872161,0.191955715380926
"NNB",8,4100000,0.000143999969756333,0.59649574738019,0.191955715380926
"NNB",8,4200000,0.000147510815803143,0.596490295100482,0.191955715380926
"NNB",8,4300000,0.000151021597697147,0.596484843033031,0.191955715380926
"NNB",8,4400000,0.000154532315442059,0.596479391177705,0.191955715380926
"NNB",8,4500000,0.000158042969041661,0.596473939534635,0.191955715380926
"NNB",8,4600000,0.000161553558499679,0.596468488103736,0.191955715380926
"NNB",8,4700000,0.000165064083819843,0.596463036884939,0.191955715380926
"NNB",8,4800000,0.000168574545005909,0.59645758587828,0.191955715380926
"NNB",8,4900000,0.000172084942061609,0.596452135083707,0.191955715380926
"NNB",8,5e+06,0.000175595274990695,0.596446684501239,0.191955715380926
"NNB",8,5100000,0.000179105543796889,0.596441234130793,0.191955715380926
"NNB",8,5200000,0.000182615748483952,0.596435783972424,0.191955715380926
"NNB",8,5300000,0.000186125889055615,0.596430334026079,0.191955715380926
"NNB",8,5400000,0.00018963596551561,0.596424884291715,0.191955715380926
"NNB",8,5500000,0.000193145977867667,0.596419434769295,0.191955715380926
"NNB",8,5600000,0.00019665592611555,0.596413985458872,0.191955715380926
"NNB",8,5700000,0.000200165810262981,0.596408536360384,0.191955715380926
"NNB",8,5800000,0.000203675630313684,0.596403087473769,0.191955715380926
"NNB",8,5900000,0.000207185386271415,0.59639763879907,0.191955715380926
"NNB",8,6e+06,0.000210695078139908,0.596392190336259,0.191955715380926
"NNB",8,6100000,0.000214204705922888,0.596386742085285,0.191955715380926
"NNB",8,6200000,0.000217714269624094,0.596381294046141,0.191955715380926
"NNB",8,6300000,0.000221223769247258,0.5963758462188,0.191955715380926
"NNB",8,6400000,0.000224733204796125,0.596370398603275,0.191955715380926
"NNB",8,6500000,0.00022824257627441,0.596364951199491,0.191955715380926
"NNB",8,6600000,0.000231751883685849,0.596359504007441,0.191955715380926
"NNB",8,6700000,0.000235261127034194,0.596354057027156,0.191955715380926
"NNB",8,6800000,0.000238770306323145,0.596348610258531,0.191955715380926
"NNB",8,6900000,0.000242279421556473,0.596343163701648,0.191955715380926
"NNB",8,7e+06,0.000245788472737863,0.596337717356372,0.191955715380926
"NNB",8,7100000,0.000249297459871074,0.596332271222754,0.191955715380926
"NNB",8,7200000,0.000252806382959844,0.596326825300793,0.191955715380926
"NNB",8,7300000,0.000256315242007878,0.596321379590406,0.191955715380926
"NNB",8,7400000,0.000259824037018909,0.59631593409159,0.191955715380926
"NNB",8,7500000,0.00026333276799668,0.596310488804353,0.191955715380926
"NNB",8,7600000,0.000266841434944907,0.596305043728649,0.191955715380926
"NNB",8,7700000,0.000270350037867319,0.59629959886446,0.191955715380926
"NNB",8,7800000,0.000273858576767646,0.596294154211777,0.191955715380926
"NNB",8,7900000,0.000277367051649608,0.596288709770559,0.191955715380926
"NNB",8,8e+06,0.000280875462516944,0.59628326554082,0.191955715380926
"NNB",8,8100000,0.000284383809373366,0.596277821522505,0.191955715380926
"NNB",8,8200000,0.000287892092222591,0.59627237771558,0.191955715380926
"NNB",8,8300000,0.000291400311068366,0.596266934120073,0.191955715380926
"NNB",8,8400000,0.000294908465914394,0.596261490735919,0.191955715380926
"NNB",8,8500000,0.000298416556764416,0.59625604756313,0.191955715380926
"NNB",8,8600000,0.00030192458362216,0.596250604601701,0.191955715380926
"NNB",8,8700000,0.00030543254649131,0.596245161851531,0.191955715380926
"NNB",8,8800000,0.000308940445375625,0.596239719312675,0.191955715380926
"NNB",8,8900000,0.000312448280278821,0.596234276985101,0.191955715380926
"NNB",8,9e+06,0.000315956051204611,0.596228834868771,0.191955715380926
"NNB",8,9100000,0.000319463758156719,0.596223392963673,0.191955715380926
"NNB",8,9200000,0.000322971401138858,0.596217951269771,0.191955715380926
"NNB",8,9300000,0.000326478980154749,0.59621250978705,0.191955715380926
"NNB",8,9400000,0.000329986495208122,0.596207068515509,0.191955715380926
"NNB",8,9500000,0.000333493946302684,0.596201627455105,0.191955715380926
"NNB",8,9600000,0.000337001333442162,0.596196186605835,0.191955715380926
"NNB",8,9700000,0.000340508656630259,0.596190745967652,0.191955715380926
"NNB",8,9800000,0.000344015915870706,0.596185305540559,0.191955715380926
"NNB",8,9900000,0.000347523111167222,0.596179865324542,0.191955715380926
"NNB",8,1e+07,0.000351030242523515,0.596174425319564,0.191955715380926
"NNB",8,1.1e+07,0.000386098040191405,0.596120036872479,0.191955715380926
"NNB",8,1.2e+07,0.000421159447921236,0.596065669506922,0.191955715380926
"NNB",8,1.3e+07,0.000456214469421077,0.596011323202248,0.191955715380926
"NNB",8,1.4e+07,0.000491263108394201,0.595956997937895,0.191955715380926
"NNB",8,1.5e+07,0.000526305368539096,0.595902693693365,0.191955715380926
