"scheme","Counts","samp.encoding","probs","k","di","choices"
"NNN","4,0,1,2,0","AAAACDD",3.23956843663322e-05,7,5184,105
"NNN","4,0,1,1,1","AAAACDE",4.04946054579153e-06,7,1296,210
"NNN","4,0,1,0,2","AAAACEE",5.06182568223939e-07,7,324,105
"NNN","4,0,0,3,0","AAAADDD",0.000172776983287104,7,41472,35
"NNN","4,0,0,2,1","AAAADDE",2.1597122910888e-05,7,10368,105
"NNN","4,0,0,1,2","AAAADEE",2.69964036386101e-06,7,2592,105
"NNN","4,0,0,0,3","AAAAEEE",3.37455045482626e-07,7,648,35
"NNN","3,4,0,0,0","AAABBBB",0.000374950050536251,7,16875,35
"NNN","3,3,1,0,0","AAABBBC",5.62425075804376e-05,7,3375,140
"NNN","3,3,0,1,0","AAABBBD",0.000299960040429001,7,27000,140
"NNN","3,3,0,0,1","AAABBBE",3.74950050536251e-05,7,6750,140
"NNN","3,2,2,0,0","AAABBCC",8.43637613706565e-06,7,675,210
"NNN","3,2,1,1,0","AAABBCD",4.49940060643501e-05,7,5400,420
"NNN","3,2,1,0,1","AAABBCE",5.62425075804376e-06,7,1350,420
"NNN","3,2,0,2,0","AAABBDD",0.000239968032343201,7,43200,210
"NNN","3,2,0,1,1","AAABBDE",2.99960040429001e-05,7,10800,420
"NNN","3,2,0,0,2","AAABBEE",3.74950050536251e-06,7,2700,210
"NNN","3,1,3,0,0","AAABCCC",1.26545642055985e-06,7,135,140
"NNN","3,1,2,1,0","AAABCCD",6.74910090965253e-06,7,1080,420
"NNN","3,1,2,0,1","AAABCCE",8.43637613706566e-07,7,270,420
"NNN","3,1,1,2,0","AAABCDD",3.59952048514801e-05,7,8640,420
"NNN","3,1,1,1,1","AAABCDE",4.49940060643502e-06,7,2160,840
"NNN","3,1,1,0,2","AAABCEE",5.62425075804376e-07,7,540,420
"NNN","3,1,0,3,0","AAABDDD",0.000191974425874561,7,69120,140
"NNN","3,1,0,2,1","AAABDDE",2.39968032343201e-05,7,17280,420
"NNN","3,1,0,1,2","AAABDEE",2.99960040429001e-06,7,4320,420
"NNN","3,1,0,0,3","AAABEEE",3.74950050536251e-07,7,1080,140
"NNN","3,0,4,0,0","AAACCCC",1.89818463083977e-07,7,27,35
"NNN","3,0,3,1,0","AAACCCD",1.01236513644788e-06,7,216,140
"NNN","3,0,3,0,1","AAACCCE",1.26545642055985e-07,7,54,140
"NNN","3,0,2,2,0","AAACCDD",5.39928072772203e-06,7,1728,210
"NNN","3,0,2,1,1","AAACCDE",6.74910090965254e-07,7,432,420
"NNN","3,0,2,0,2","AAACCEE",8.43637613706566e-08,7,108,210
"NNN","3,0,1,3,0","AAACDDD",2.87961638811843e-05,7,13824,140
"NNN","3,0,1,2,1","AAACDDE",3.59952048514803e-06,7,3456,420
"NNN","3,0,1,1,2","AAACDEE",4.49940060643502e-07,7,864,420
"NNN","3,0,1,0,3","AAACEEE",5.62425075804376e-08,7,216,140
"NNN","3,0,0,4,0","AAADDDD",0.000153579540699648,7,110592,35
"NNN","3,0,0,3,1","AAADDDE",1.9197442587456e-05,7,27648,140
"NNN","3,0,0,2,2","AAADDEE",2.399680323432e-06,7,6912,210
"NNN","3,0,0,1,3","AAADEEE",2.99960040429001e-07,7,1728,140
"NNN","3,0,0,0,4","AAAEEEE",3.74950050536251e-08,7,432,35
"NNN","2,5,0,0,0","AABBBBB",0.000416611167262498,7,28125,21
"NNN","2,4,1,0,0","AABBBBC",6.24916750893748e-05,7,5625,105
"NNN","2,4,0,1,0","AABBBBD",0.000333288933809999,7,45000,105
"NNN","2,4,0,0,1","AABBBBE",4.16611167262498e-05,7,11250,105
"NNN","2,3,2,0,0","AABBBCC",9.37375126340624e-06,7,1125,210
"NNN","2,3,1,1,0","AABBBCD",4.99933400714999e-05,7,9000,420
"NNN","2,3,1,0,1","AABBBCE",6.24916750893749e-06,7,2250,420
"NNN","2,3,0,2,0","AABBBDD",0.000266631147047999,7,72000,210
"NNN","2,3,0,1,1","AABBBDE",3.33288933809999e-05,7,18000,420
"NNN","2,3,0,0,2","AABBBEE",4.16611167262498e-06,7,4500,210
"NNN","2,2,3,0,0","AABBCCC",1.40606268951094e-06,7,225,210
"NNN","2,2,2,1,0","AABBCCD",7.49900101072499e-06,7,1800,630
"NNN","2,2,2,0,1","AABBCCE",9.37375126340624e-07,7,450,630
"NNN","2,2,1,2,0","AABBCDD",3.99946720572e-05,7,14400,630
"NNN","2,2,1,1,1","AABBCDE",4.99933400715e-06,7,3600,1260
"NNN","2,2,1,0,2","AABBCEE",6.24916750893749e-07,7,900,630
"NNN","2,2,0,3,0","AABBDDD",0.0002133049176384,7,115200,210
"NNN","2,2,0,2,1","AABBDDE",2.66631147048e-05,7,28800,630
"NNN","2,2,0,1,2","AABBDEE",3.33288933809999e-06,7,7200,630
"NNN","2,2,0,0,3","AABBEEE",4.16611167262498e-07,7,1800,210
"NNN","2,1,4,0,0","AABCCCC",2.10909403426641e-07,7,45,105
"NNN","2,1,3,1,0","AABCCCD",1.12485015160875e-06,7,360,420
"NNN","2,1,3,0,1","AABCCCE",1.40606268951094e-07,7,90,420
"NNN","2,1,2,2,0","AABCCDD",5.99920080858001e-06,7,2880,630
"NNN","2,1,2,1,1","AABCCDE",7.49900101072502e-07,7,720,1260
"NNN","2,1,2,0,2","AABCCEE",9.37375126340627e-08,7,180,630
"NNN","2,1,1,3,0","AABCDDD",3.19957376457603e-05,7,23040,420
"NNN","2,1,1,2,1","AABCDDE",3.99946720572003e-06,7,5760,1260
"NNN","2,1,1,1,2","AABCDEE",4.99933400715003e-07,7,1440,1260
"NNN","2,1,1,0,3","AABCEEE",6.24916750893753e-08,7,360,420
"NNN","2,1,0,4,0","AABDDDD",0.00017064393411072,7,184320,105
"NNN","2,1,0,3,1","AABDDDE",2.133049176384e-05,7,46080,420
"NNN","2,1,0,2,2","AABDDEE",2.66631147048e-06,7,11520,630
"NNN","2,1,0,1,3","AABDEEE",3.33288933810001e-07,7,2880,420
"NNN","2,1,0,0,4","AABEEEE",4.16611167262498e-08,7,720,105
"NNN","2,0,5,0,0","AACCCCC",3.16364105139963e-08,7,9,21
"NNN","2,0,4,1,0","AACCCCD",1.68727522741313e-07,7,72,105
"NNN","2,0,4,0,1","AACCCCE",2.10909403426642e-08,7,18,105
"NNN","2,0,3,2,0","AACCCDD",8.99880121287005e-07,7,576,210
"NNN","2,0,3,1,1","AACCCDE",1.12485015160876e-07,7,144,420
"NNN","2,0,3,0,2","AACCCEE",1.40606268951095e-08,7,36,210
"NNN","2,0,2,3,0","AACCDDD",4.79936064686403e-06,7,4608,210
"NNN","2,0,2,2,1","AACCDDE",5.99920080858003e-07,7,1152,630
"NNN","2,0,2,1,2","AACCDEE",7.49900101072502e-08,7,288,630
"NNN","2,0,2,0,3","AACCEEE",9.37375126340627e-09,7,72,210
"NNN","2,0,1,4,0","AACDDDD",2.55965901166081e-05,7,36864,105
"NNN","2,0,1,3,1","AACDDDE",3.19957376457601e-06,7,9216,420
"NNN","2,0,1,2,2","AACDDEE",3.99946720572e-07,7,2304,630
"NNN","2,0,1,1,3","AACDEEE",4.99933400715003e-08,7,576,420
"NNN","2,0,1,0,4","AACEEEE",6.24916750893753e-09,7,144,105
"NNN","2,0,0,5,0","AADDDDD",0.000136515147288576,7,294912,21
"NNN","2,0,0,4,1","AADDDDE",1.7064393411072e-05,7,73728,105
"NNN","2,0,0,3,2","AADDDEE",2.133049176384e-06,7,18432,210
"NNN","2,0,0,2,3","AADDEEE",2.66631147048e-07,7,4608,210
"NNN","2,0,0,1,4","AADEEEE",3.33288933810001e-08,7,1152,105
"NNN","2,0,0,0,5","AAEEEEE",4.16611167262498e-09,7,288,21
"NNN","1,6,0,0,0","ABBBBBB",0.000462901296958332,7,46875,7
"NNN","1,5,1,0,0","ABBBBBC",6.94351945437498e-05,7,9375,42
"NNN","1,5,0,1,0","ABBBBBD",0.000370321037566666,7,75000,42
"NNN","1,5,0,0,1","ABBBBBE",4.62901296958332e-05,7,18750,42
"NNN","1,4,2,0,0","ABBBBCC",1.04152791815625e-05,7,1875,105
"NNN","1,4,1,1,0","ABBBBCD",5.55481556350001e-05,7,15000,210
"NNN","1,4,1,0,1","ABBBBCE",6.94351945437502e-06,7,3750,210
"NNN","1,4,0,2,0","ABBBBDD",0.000296256830053334,7,120000,105
"NNN","1,4,0,1,1","ABBBBDE",3.70321037566668e-05,7,30000,210
"NNN","1,4,0,0,2","ABBBBEE",4.62901296958332e-06,7,7500,105
"NNN","1,3,3,0,0","ABBBCCC",1.56229187723438e-06,7,375,140
"NNN","1,3,2,1,0","ABBBCCD",8.33222334525001e-06,7,3000,420
"NNN","1,3,2,0,1","ABBBCCE",1.04152791815625e-06,7,750,420
"NNN","1,3,1,2,0","ABBBCDD",4.4438524508e-05,7,24000,420
"NNN","1,3,1,1,1","ABBBCDE",5.5548155635e-06,7,6000,840
"NNN","1,3,1,0,2","ABBBCEE",6.94351945437502e-07,7,1500,420
"NNN","1,3,0,3,0","ABBBDDD",0.000237005464042667,7,192000,140
"NNN","1,3,0,2,1","ABBBDDE",2.96256830053334e-05,7,48000,420
"NNN","1,3,0,1,2","ABBBDEE",3.70321037566668e-06,7,12000,420
"NNN","1,3,0,0,3","ABBBEEE",4.62901296958332e-07,7,3000,140
"NNN","1,2,4,0,0","ABBCCCC",2.34343781585157e-07,7,75,105
"NNN","1,2,3,1,0","ABBCCCD",1.2498335017875e-06,7,600,420
"NNN","1,2,3,0,1","ABBCCCE",1.56229187723438e-07,7,150,420
"NNN","1,2,2,2,0","ABBCCDD",6.66577867620003e-06,7,4800,630
"NNN","1,2,2,1,1","ABBCCDE",8.33222334525003e-07,7,1200,1260
"NNN","1,2,2,0,2","ABBCCEE",1.04152791815625e-07,7,300,630
"NNN","1,2,1,3,0","ABBCDDD",3.55508196064e-05,7,38400,420
"NNN","1,2,1,2,1","ABBCDDE",4.4438524508e-06,7,9600,1260
"NNN","1,2,1,1,2","ABBCDEE",5.5548155635e-07,7,2400,1260
"NNN","1,2,1,0,3","ABBCEEE",6.94351945437502e-08,7,600,420
"NNN","1,2,0,4,0","ABBDDDD",0.000189604371234134,7,307200,105
"NNN","1,2,0,3,1","ABBDDDE",2.37005464042667e-05,7,76800,420
"NNN","1,2,0,2,2","ABBDDEE",2.96256830053334e-06,7,19200,630
"NNN","1,2,0,1,3","ABBDEEE",3.70321037566668e-07,7,4800,420
"NNN","1,2,0,0,4","ABBEEEE",4.62901296958332e-08,7,1200,105
"NNN","1,1,5,0,0","ABCCCCC",3.51515672377736e-08,7,15,42
"NNN","1,1,4,1,0","ABCCCCD",1.87475025268126e-07,7,120,210
"NNN","1,1,4,0,1","ABCCCCE",2.34343781585157e-08,7,30,210
"NNN","1,1,3,2,0","ABCCCDD",9.99866801430004e-07,7,960,420
"NNN","1,1,3,1,1","ABCCCDE",1.24983350178751e-07,7,240,840
"NNN","1,1,3,0,2","ABCCCEE",1.56229187723438e-08,7,60,420
"NNN","1,1,2,3,0","ABCCDDD",5.33262294096e-06,7,7680,420
"NNN","1,1,2,2,1","ABCCDDE",6.6657786762e-07,7,1920,1260
"NNN","1,1,2,1,2","ABCCDEE",8.33222334525003e-08,7,480,1260
"NNN","1,1,2,0,3","ABCCEEE",1.04152791815625e-08,7,120,420
"NNN","1,1,1,4,0","ABCDDDD",2.84406556851203e-05,7,61440,210
"NNN","1,1,1,3,1","ABCDDDE",3.55508196064003e-06,7,15360,840
"NNN","1,1,1,2,2","ABCDDEE",4.44385245080003e-07,7,3840,1260
"NNN","1,1,1,1,3","ABCDEEE",5.55481556350003e-08,7,960,840
"NNN","1,1,1,0,4","ABCEEEE",6.94351945437502e-09,7,240,210
"NNN","1,1,0,5,0","ABDDDDD",0.000151683496987307,7,491520,42
"NNN","1,1,0,4,1","ABDDDDE",1.89604371234134e-05,7,122880,210
"NNN","1,1,0,3,2","ABDDDEE",2.37005464042667e-06,7,30720,420
"NNN","1,1,0,2,3","ABDDEEE",2.96256830053334e-07,7,7680,420
"NNN","1,1,0,1,4","ABDEEEE",3.70321037566668e-08,7,1920,210
"NNN","1,1,0,0,5","ABEEEEE",4.62901296958332e-09,7,480,42
"NNN","1,0,6,0,0","ACCCCCC",5.27273508566609e-09,7,3,7
"NNN","1,0,5,1,0","ACCCCCD",2.81212537902191e-08,7,24,42
"NNN","1,0,5,0,1","ACCCCCE",3.51515672377739e-09,7,6,42
"NNN","1,0,4,2,0","ACCCCDD",1.49980020214501e-07,7,192,105
"NNN","1,0,4,1,1","ACCCCDE",1.87475025268127e-08,7,48,210
"NNN","1,0,4,0,2","ACCCCEE",2.34343781585158e-09,7,12,105
"NNN","1,0,3,3,0","ACCCDDD",7.99893441144005e-07,7,1536,140
"NNN","1,0,3,2,1","ACCCDDE",9.99866801430007e-08,7,384,420
"NNN","1,0,3,1,2","ACCCDEE",1.24983350178751e-08,7,96,420
"NNN","1,0,3,0,3","ACCCEEE",1.56229187723438e-09,7,24,140
"NNN","1,0,2,4,0","ACCDDDD",4.26609835276803e-06,7,12288,105
"NNN","1,0,2,3,1","ACCDDDE",5.33262294096003e-07,7,3072,420
"NNN","1,0,2,2,2","ACCDDEE",6.66577867620003e-08,7,768,630
"NNN","1,0,2,1,3","ACCDEEE",8.33222334525007e-09,7,192,420
"NNN","1,0,2,0,4","ACCEEEE",1.04152791815626e-09,7,48,105
"NNN","1,0,1,5,0","ACDDDDD",2.27525245480961e-05,7,98304,42
"NNN","1,0,1,4,1","ACDDDDE",2.84406556851201e-06,7,24576,210
"NNN","1,0,1,3,2","ACDDDEE",3.55508196064e-07,7,6144,420
"NNN","1,0,1,2,3","ACDDEEE",4.4438524508e-08,7,1536,420
"NNN","1,0,1,1,4","ACDEEEE",5.55481556350003e-09,7,384,210
"NNN","1,0,1,0,5","ACEEEEE",6.94351945437505e-10,7,96,42
"NNN","1,0,0,6,0","ADDDDDD",0.000121346797589846,7,786432,7
"NNN","1,0,0,5,1","ADDDDDE",1.51683496987307e-05,7,196608,42
"NNN","1,0,0,4,2","ADDDDEE",1.89604371234134e-06,7,49152,105
"NNN","1,0,0,3,3","ADDDEEE",2.37005464042668e-07,7,12288,140
"NNN","1,0,0,2,4","ADDEEEE",2.96256830053334e-08,7,3072,105
"NNN","1,0,0,1,5","ADEEEEE",3.70321037566668e-09,7,768,42
"NNN","1,0,0,0,6","AEEEEEE",4.62901296958332e-10,7,192,7
"NNN","0,7,0,0,0","BBBBBBB",0.000514334774398149,7,78125,1
"NNN","0,6,1,0,0","BBBBBBC",7.71502161597224e-05,7,15625,7
"NNN","0,6,0,1,0","BBBBBBD",0.000411467819518519,7,125000,7
"NNN","0,6,0,0,1","BBBBBBE",5.14334774398149e-05,7,31250,7
"NNN","0,5,2,0,0","BBBBBCC",1.15725324239584e-05,7,3125,21
"NNN","0,5,1,1,0","BBBBBCD",6.17201729277779e-05,7,25000,42
"NNN","0,5,1,0,1","BBBBBCE",7.71502161597224e-06,7,6250,42
"NNN","0,5,0,2,0","BBBBBDD",0.000329174255614815,7,2e+05,21
"NNN","0,5,0,1,1","BBBBBDE",4.11467819518519e-05,7,50000,42
"NNN","0,5,0,0,2","BBBBBEE",5.14334774398149e-06,7,12500,21
"NNN","0,4,3,0,0","BBBBCCC",1.73587986359376e-06,7,625,35
"NNN","0,4,2,1,0","BBBBCCD",9.2580259391667e-06,7,5000,105
"NNN","0,4,2,0,1","BBBBCCE",1.15725324239584e-06,7,1250,105
"NNN","0,4,1,2,0","BBBBCDD",4.93761383422224e-05,7,40000,105
"NNN","0,4,1,1,1","BBBBCDE",6.1720172927778e-06,7,10000,210
"NNN","0,4,1,0,2","BBBBCEE",7.71502161597224e-07,7,2500,105
"NNN","0,4,0,3,0","BBBBDDD",0.000263339404491853,7,320000,35
"NNN","0,4,0,2,1","BBBBDDE",3.29174255614816e-05,7,80000,105
"NNN","0,4,0,1,2","BBBBDEE",4.11467819518519e-06,7,20000,105
"NNN","0,4,0,0,3","BBBBEEE",5.14334774398149e-07,7,5000,35
"NNN","0,3,4,0,0","BBBCCCC",2.60381979539061e-07,7,125,35
"NNN","0,3,3,1,0","BBBCCCD",1.38870389087499e-06,7,1000,140
"NNN","0,3,3,0,1","BBBCCCE",1.73587986359374e-07,7,250,140
"NNN","0,3,2,2,0","BBBCCDD",7.40642075133331e-06,7,8000,210
"NNN","0,3,2,1,1","BBBCCDE",9.25802593916664e-07,7,2000,420
"NNN","0,3,2,0,2","BBBCCEE",1.15725324239583e-07,7,500,210
"NNN","0,3,1,3,0","BBBCDDD",3.95009106737779e-05,7,64000,140
"NNN","0,3,1,2,1","BBBCDDE",4.93761383422224e-06,7,16000,420
"NNN","0,3,1,1,2","BBBCDEE",6.1720172927778e-07,7,4000,420
"NNN","0,3,1,0,3","BBBCEEE",7.71502161597224e-08,7,1000,140
"NNN","0,3,0,4,0","BBBDDDD",0.000210671523593483,7,512000,35
"NNN","0,3,0,3,1","BBBDDDE",2.63339404491854e-05,7,128000,140
"NNN","0,3,0,2,2","BBBDDEE",3.29174255614818e-06,7,32000,210
"NNN","0,3,0,1,3","BBBDEEE",4.11467819518522e-07,7,8000,140
"NNN","0,3,0,0,4","BBBEEEE",5.14334774398149e-08,7,2000,35
"NNN","0,2,5,0,0","BBCCCCC",3.90572969308594e-08,7,25,21
"NNN","0,2,4,1,0","BBCCCCD",2.0830558363125e-07,7,200,105
"NNN","0,2,4,0,1","BBCCCCE",2.60381979539062e-08,7,50,105
"NNN","0,2,3,2,0","BBCCCDD",1.1109631127e-06,7,1600,210
"NNN","0,2,3,1,1","BBCCCDE",1.388703890875e-07,7,400,420
"NNN","0,2,3,0,2","BBCCCEE",1.73587986359375e-08,7,100,210
"NNN","0,2,2,3,0","BBCCDDD",5.92513660106668e-06,7,12800,210
"NNN","0,2,2,2,1","BBCCDDE",7.40642075133336e-07,7,3200,630
"NNN","0,2,2,1,2","BBCCDEE",9.25802593916668e-08,7,800,630
"NNN","0,2,2,0,3","BBCCEEE",1.15725324239584e-08,7,200,210
"NNN","0,2,1,4,0","BBCDDDD",3.16007285390221e-05,7,102400,105
"NNN","0,2,1,3,1","BBCDDDE",3.95009106737776e-06,7,25600,420
"NNN","0,2,1,2,2","BBCDDEE",4.93761383422224e-07,7,6400,630
"NNN","0,2,1,1,3","BBCDEEE",6.1720172927778e-08,7,1600,420
"NNN","0,2,1,0,4","BBCEEEE",7.71502161597224e-09,7,400,105
"NNN","0,2,0,5,0","BBDDDDD",0.000168537218874786,7,819200,21
"NNN","0,2,0,4,1","BBDDDDE",2.10671523593482e-05,7,204800,105
"NNN","0,2,0,3,2","BBDDDEE",2.63339404491853e-06,7,51200,210
"NNN","0,2,0,2,3","BBDDEEE",3.29174255614816e-07,7,12800,210
"NNN","0,2,0,1,4","BBDEEEE",4.11467819518522e-08,7,3200,105
"NNN","0,2,0,0,5","BBEEEEE",5.14334774398149e-09,7,800,21
"NNN","0,1,6,0,0","BCCCCCC",5.85859453962895e-09,7,5,7
"NNN","0,1,5,1,0","BCCCCCD",3.12458375446877e-08,7,40,42
"NNN","0,1,5,0,1","BCCCCCE",3.90572969308597e-09,7,10,42
"NNN","0,1,4,2,0","BCCCCDD",1.66644466905001e-07,7,320,105
"NNN","0,1,4,1,1","BCCCCDE",2.08305583631251e-08,7,80,210
"NNN","0,1,4,0,2","BCCCCEE",2.60381979539063e-09,7,20,105
"NNN","0,1,3,3,0","BCCCDDD",8.8877049016e-07,7,2560,140
"NNN","0,1,3,2,1","BCCCDDE",1.1109631127e-07,7,640,420
"NNN","0,1,3,1,2","BCCCDEE",1.388703890875e-08,7,160,420
"NNN","0,1,3,0,3","BCCCEEE",1.73587986359375e-09,7,40,140
"NNN","0,1,2,4,0","BCCDDDD",4.74010928085334e-06,7,20480,105
"NNN","0,1,2,3,1","BCCDDDE",5.92513660106668e-07,7,5120,420
"NNN","0,1,2,2,2","BCCDDEE",7.40642075133336e-08,7,1280,630
"NNN","0,1,2,1,3","BCCDEEE",9.25802593916668e-09,7,320,420
"NNN","0,1,2,0,4","BCCEEEE",1.15725324239584e-09,7,80,105
"NNN","0,1,1,5,0","BCDDDDD",2.52805828312178e-05,7,163840,42
"NNN","0,1,1,4,1","BCDDDDE",3.16007285390223e-06,7,40960,210
"NNN","0,1,1,3,2","BCDDDEE",3.9500910673778e-07,7,10240,420
"NNN","0,1,1,2,3","BCDDEEE",4.93761383422224e-08,7,2560,420
"NNN","0,1,1,1,4","BCDEEEE",6.1720172927778e-09,7,640,210
"NNN","0,1,1,0,5","BCEEEEE",7.71502161597224e-10,7,160,42
"NNN","0,1,0,6,0","BDDDDDD",0.000134829775099828,7,1310720,7
"NNN","0,1,0,5,1","BDDDDDE",1.68537218874785e-05,7,327680,42
"NNN","0,1,0,4,2","BDDDDEE",2.10671523593481e-06,7,81920,105
"NNN","0,1,0,3,3","BDDDEEE",2.63339404491852e-07,7,20480,140
"NNN","0,1,0,2,4","BDDEEEE",3.29174255614815e-08,7,5120,105
"NNN","0,1,0,1,5","BDEEEEE",4.11467819518522e-09,7,1280,42
"NNN","0,1,0,0,6","BEEEEEE",5.14334774398149e-10,7,320,7
"NNN","0,0,7,0,0","CCCCCCC",8.78789180944337e-10,7,1,1
"NNN","0,0,6,1,0","CCCCCCD",4.68687563170313e-09,7,8,7
"NNN","0,0,6,0,1","CCCCCCE",5.85859453962892e-10,7,2,7
"NNN","0,0,5,2,0","CCCCCDD",2.49966700357501e-08,7,64,21
"NNN","0,0,5,1,1","CCCCCDE",3.12458375446876e-09,7,16,42
"NNN","0,0,5,0,2","CCCCCEE",3.90572969308597e-10,7,4,21
"NNN","0,0,4,3,0","CCCCDDD",1.33315573524001e-07,7,512,35
"NNN","0,0,4,2,1","CCCCDDE",1.66644466905001e-08,7,128,105
"NNN","0,0,4,1,2","CCCCDEE",2.08305583631251e-09,7,32,105
"NNN","0,0,4,0,3","CCCCEEE",2.60381979539063e-10,7,8,35
"NNN","0,0,3,4,0","CCCDDDD",7.11016392128003e-07,7,4096,35
"NNN","0,0,3,3,1","CCCDDDE",8.88770490160003e-08,7,1024,140
"NNN","0,0,3,2,2","CCCDDEE",1.1109631127e-08,7,256,210
"NNN","0,0,3,1,3","CCCDEEE",1.388703890875e-09,7,64,140
"NNN","0,0,3,0,4","CCCEEEE",1.73587986359376e-10,7,16,35
"NNN","0,0,2,5,0","CCDDDDD",3.79208742468268e-06,7,32768,21
"NNN","0,0,2,4,1","CCDDDDE",4.74010928085336e-07,7,8192,105
"NNN","0,0,2,3,2","CCDDDEE",5.92513660106668e-08,7,2048,210
"NNN","0,0,2,2,3","CCDDEEE",7.40642075133339e-09,7,512,210
"NNN","0,0,2,1,4","CCDEEEE",9.25802593916671e-10,7,128,105
"NNN","0,0,2,0,5","CCEEEEE",1.15725324239584e-10,7,32,21
"NNN","0,0,1,6,0","CDDDDDD",2.02244662649743e-05,7,262144,7
"NNN","0,0,1,5,1","CDDDDDE",2.52805828312179e-06,7,65536,42
"NNN","0,0,1,4,2","CDDDDEE",3.16007285390223e-07,7,16384,105
"NNN","0,0,1,3,3","CDDDEEE",3.9500910673778e-08,7,4096,140
"NNN","0,0,1,2,4","CDDEEEE",4.93761383422224e-09,7,1024,105
"NNN","0,0,1,1,5","CDEEEEE",6.1720172927778e-10,7,256,42
"NNN","0,0,1,0,6","CEEEEEE",7.71502161597224e-11,7,64,7
"NNN","0,0,0,7,0","DDDDDDD",0.000107863820079863,7,2097152,1
"NNN","0,0,0,6,1","DDDDDDE",1.34829775099828e-05,7,524288,7
"NNN","0,0,0,5,2","DDDDDEE",1.68537218874785e-06,7,131072,21
"NNN","0,0,0,4,3","DDDDEEE",2.10671523593482e-07,7,32768,35
"NNN","0,0,0,3,4","DDDEEEE",2.63339404491853e-08,7,8192,35
"NNN","0,0,0,2,5","DDEEEEE",3.29174255614815e-09,7,2048,21
"NNN","0,0,0,1,6","DEEEEEE",4.11467819518522e-10,7,512,7
"NNN","0,0,0,0,7","EEEEEEE",5.14334774398149e-11,7,128,1
"NNN","8,0,0,0,0","AAAAAAAA",7.5052289946153e-05,8,6561,1
"NNN","7,1,0,0,0","AAAAAAAB",8.33914332735034e-05,8,10935,8
"NNN","7,0,1,0,0","AAAAAAAC",1.25087149910255e-05,8,2187,8
"NNN","7,0,0,1,0","AAAAAAAD",6.67131466188027e-05,8,17496,8
"NNN","7,0,0,0,1","AAAAAAAE",8.33914332735034e-06,8,4374,8
"NNN","6,2,0,0,0","AAAAAABB",9.26571480816702e-05,8,18225,28
"NNN","6,1,1,0,0","AAAAAABC",1.38985722122505e-05,8,3645,56
"NNN","6,1,0,1,0","AAAAAABD",7.41257184653361e-05,8,29160,56
"NNN","6,1,0,0,1","AAAAAABE",9.26571480816701e-06,8,7290,56
"NNN","6,0,2,0,0","AAAAAACC",2.08478583183758e-06,8,729,28
"NNN","6,0,1,1,0","AAAAAACD",1.11188577698004e-05,8,5832,56
"NNN","6,0,1,0,1","AAAAAACE",1.38985722122505e-06,8,1458,56
"NNN","6,0,0,2,0","AAAAAADD",5.9300574772269e-05,8,46656,28
"NNN","6,0,0,1,1","AAAAAADE",7.41257184653363e-06,8,11664,56
"NNN","6,0,0,0,2","AAAAAAEE",9.26571480816701e-07,8,2916,28
"NNN","5,3,0,0,0","AAAAABBB",0.000102952386757412,8,30375,56
"NNN","5,2,1,0,0","AAAAABBC",1.54428580136117e-05,8,6075,168
"NNN","5,2,0,1,0","AAAAABBD",8.23619094059292e-05,8,48600,168
"NNN","5,2,0,0,1","AAAAABBE",1.02952386757412e-05,8,12150,168
"NNN","5,1,2,0,0","AAAAABCC",2.31642870204176e-06,8,1215,168
"NNN","5,1,1,1,0","AAAAABCD",1.23542864108894e-05,8,9720,336
"NNN","5,1,1,0,1","AAAAABCE",1.54428580136117e-06,8,2430,336
"NNN","5,1,0,2,0","AAAAABDD",6.58895275247433e-05,8,77760,168
"NNN","5,1,0,1,1","AAAAABDE",8.23619094059291e-06,8,19440,336
"NNN","5,1,0,0,2","AAAAABEE",1.02952386757412e-06,8,4860,168
"NNN","5,0,3,0,0","AAAAACCC",3.47464305306264e-07,8,243,56
"NNN","5,0,2,1,0","AAAAACCD",1.85314296163341e-06,8,1944,168
"NNN","5,0,2,0,1","AAAAACCE",2.31642870204176e-07,8,486,168
"NNN","5,0,1,2,0","AAAAACDD",9.88342912871151e-06,8,15552,168
"NNN","5,0,1,1,1","AAAAACDE",1.23542864108894e-06,8,3888,336
"NNN","5,0,1,0,2","AAAAACEE",1.54428580136117e-07,8,972,168
"NNN","5,0,0,3,0","AAAAADDD",5.27116220197947e-05,8,124416,56
"NNN","5,0,0,2,1","AAAAADDE",6.58895275247434e-06,8,31104,168
"NNN","5,0,0,1,2","AAAAADEE",8.23619094059291e-07,8,7776,168
"NNN","5,0,0,0,3","AAAAAEEE",1.02952386757411e-07,8,1944,56
"NNN","4,4,0,0,0","AAAABBBB",0.000114391540841568,8,50625,70
"NNN","4,3,1,0,0","AAAABBBC",1.71587311262352e-05,8,10125,280
"NNN","4,3,0,1,0","AAAABBBD",9.15132326732545e-05,8,81000,280
"NNN","4,3,0,0,1","AAAABBBE",1.14391540841568e-05,8,20250,280
"NNN","4,2,2,0,0","AAAABBCC",2.57380966893528e-06,8,2025,420
"NNN","4,2,1,1,0","AAAABBCD",1.37269849009882e-05,8,16200,840
"NNN","4,2,1,0,1","AAAABBCE",1.71587311262352e-06,8,4050,840
"NNN","4,2,0,2,0","AAAABBDD",7.32105861386036e-05,8,129600,420
"NNN","4,2,0,1,1","AAAABBDE",9.15132326732545e-06,8,32400,840
"NNN","4,2,0,0,2","AAAABBEE",1.14391540841568e-06,8,8100,420
